Entity;Cosine;Fuzzy;Human_TP
Victim;0.9999999403953552;1.0;0
Victim;1.0;1.0;0
Victim;0.9999999403953552;1.0;0
Victim;0.9486454725265503;0.8571428571428572;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;0.9999999403953552;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;0.8117953538894653;0.782608695652174;0
Victim;0.9999999403953552;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;0.9999999403953552;1.0;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.0;1.0;0
Victim;0.9999999403953552;1.0;0
Victim;0.8403400182723999;0.8333333333333335;0
Victim;1.0000001192092896;1.0;0
Victim;0.9999999403953552;1.0;0
Victim;0.9999999403953552;1.0;0
Victim;0.5819697380065918;0.7777777777777779;0
Victim;0.9999999403953552;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;0.8109970092773438;0.875;0
Victim;0.9999999403953552;1.0;0
Victim;0.7115970849990845;0.5294117647058824;0
Victim;1.0;1.0;0
Victim;0.9999999403953552;1.0;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;0.9999999403953552;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;0.7863044142723083;0.6923076923076923;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.0;1.0;0
Victim;0.7962822914123535;0.6363636363636364;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;0.9999998807907104;1.0;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.000000238418579;1.0;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;0.8718016743659973;0.782608695652174;0
Victim;1.0000001192092896;1.0;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;0.9999999403953552;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;0.750493586063385;0.6;0
Perpetrator;1.0;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;0.9300441145896912;0.923076923076923;0
Perpetrator;0.9999999403953552;1.0;0
Perpetrator;0.9999999403953552;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;0.9999998807907104;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;0.2435798943042755;0.21052631578947367;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;0.7434605360031128;0.5142857142857142;0
Perpetrator;0.6325603723526001;0.5555555555555556;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;0.2996375560760498;0.23529411764705888;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;0.19178694486618042;0.42105263157894735;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;1.0;1.0;0
Mode of Demise;0.3371530771255493;0.4545454545454546;0
Mode of Demise;0.470854252576828;0.1875;0
Mode of Demise;0.2044525295495987;0.2222222222222222;0
Mode of Demise;0.28450220823287964;0.25;0
Mode of Demise;0.1704033464193344;0.2142857142857143;0
Mode of Demise;1.0000001192092896;1.0;0
Mode of Demise;0.3769727051258087;0.18181818181818177;0
Mode of Demise;0.07577934861183167;0.23809523809523814;0
Mode of Demise;0.6518623232841492;0.3076923076923077;0
Mode of Demise;0.42194128036499023;0.3157894736842105;0
Mode of Demise;0.3869515061378479;0.125;0
Mode of Demise;0.31446319818496704;0.19354838709677424;0
Mode of Demise;0.3877306878566742;0.07407407407407407;0
Mode of Demise;0.5693966150283813;0.736842105263158;0
Mode of Demise;0.3539981245994568;0.2068965517241379;0
Mode of Demise;0.738481342792511;0.2222222222222222;0
Mode of Demise;0.7030262351036072;0.2222222222222222;0
Mode of Demise;0.15454234182834625;0.1428571428571429;0
Mode of Demise;0.6389208436012268;0.3703703703703704;0
Mode of Demise;0.6216275095939636;0.37209302325581395;0
Mode of Demise;0.6216275095939636;0.37209302325581395;0
Mode of Demise;0.20960257947444916;0.2777777777777778;0
Mode of Demise;0.4298095703125;0.6222222222222222;0
Mode of Demise;0.5755992531776428;0.25806451612903225;0
Mode of Demise;0.32383400201797485;0.16666666666666663;0
Mode of Demise;0.5850058197975159;0.4;0
Mode of Demise;0.35709962248802185;0.1428571428571429;0
Mode of Demise;0.6379031538963318;0.5384615384615384;0
Mode of Demise;1.0000001192092896;1.0;0
Mode of Demise;0.7722687125205994;0.5454545454545454;0
Mode of Demise;1.0000001192092896;1.0;0
Mode of Demise;0.8268600702285767;0.631578947368421;0
Mode of Demise;0.7993144989013672;0.6153846153846154;0
Mode of Demise;0.15799033641815186;0.2068965517241379;0
Mode of Demise;0.444926381111145;0.25;0
Mode of Demise;0.42517340183258057;0.15384615384615385;0
Mode of Demise;0.20947109162807465;0.2142857142857143;0
Mode of Demise;0.375847727060318;0.16666666666666663;0
Mode of Demise;0.2761313021183014;0.25;0
Mode of Demise;0.2992679178714752;0.19999999999999996;0
Mode of Demise;0.32696595788002014;0.2962962962962963;0
Mode of Demise;0.08265018463134766;0.2142857142857143;0
Mode of Demise;0.14358042180538177;0.33333333333333337;0
Mode of Demise;1.0000001192092896;1.0;0
Mode of Demise;1.0;1.0;0
Mode of Demise;0.21924631297588348;0.17142857142857137;0
Mode of Demise;0.6381035447120667;0.33333333333333337;0
Mode of Demise;0.7722687125205994;0.5454545454545454;0
