Entity;Cosine;Fuzzy;Human_TP
Victim;0.9999999403953552;1.0;1
Victim;1.0;1.0;1
Victim;1.0;1.0;1
Victim;0.9999999403953552;1.0;1
Victim;0.9486454725265503;0.8571428571428572;1
Victim;1.0;1.0;1
Victim;1.0;1.0;1
Victim;1.0;1.0;1
Victim;0.6798175573348999;0.4615384615384615;1
Victim;0.7651475071907043;0.6666666666666667;1
Victim;1.0;1.0;1
Victim;0.9999999403953552;1.0;1
Victim;1.0;1.0;1
Victim;0.5159384608268738;0.18181818181818177;1
Victim;1.0;1.0;1
Victim;1.0;1.0;1
Victim;1.0;1.0;1
Victim;0.6375295519828796;0.33333333333333337;1
Victim;1.0;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;0.9999999403953552;1.0;1
Victim;0.9999999403953552;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;0.9999999403953552;1.0;1
Victim;1.0;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;1.0;1.0;1
Victim;0.8131025433540344;0.5454545454545454;1
Victim;0.9999999403953552;1.0;1
Victim;0.9999999403953552;1.0;1
Victim;0.9999999403953552;1.0;1
Victim;0.5104939937591553;0.7142857142857143;1
Victim;0.8977566361427307;0.8571428571428572;1
Victim;0.8305420875549316;0.5263157894736843;1
Victim;0.9073321223258972;0.9166666666666665;1
Victim;0.8397646546363831;0.875;1
Victim;1.0;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;1.0;1.0;1
Victim;0.0979253500699997;0.07999999999999996;1
Victim;1.0000001192092896;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;0.7653629779815674;0.8888888888888888;1
Victim;0.7115970849990845;0.5294117647058824;1
Victim;0.9999998807907104;1.0;1
Victim;1.0;1.0;1
Victim;0.9999999403953552;1.0;1
Victim;0.20224615931510925;0.11111111111111116;1
