Entity;Cosine;Fuzzy;Human_TP
Victim;0.9999999403953552;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;0.9999999403953552;1.0;0
Victim;0.9486454725265503;0.8571428571428572;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;0.6798175573348999;0.4615384615384615;0
Victim;0.7651475071907043;0.6666666666666667;0
Victim;1.0;1.0;0
Victim;0.9999999403953552;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;0.6375295519828796;0.33333333333333337;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;0.8117953538894653;0.782608695652174;0
Victim;1.0000001192092896;1.0;0
Victim;0.9999999403953552;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;0.9999999403953552;1.0;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;0.5675646066665649;0.5454545454545454;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;0.9999999403953552;1.0;0
Victim;0.9999999403953552;1.0;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.0;1.0;0
Victim;0.7562102675437927;0.736842105263158;0
Victim;0.7653629779815674;0.8888888888888888;0
Victim;0.7115970849990845;0.5294117647058824;0
Victim;0.9999998807907104;1.0;0
Victim;1.0;1.0;0
Victim;0.9999999403953552;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;0.7863044142723083;0.6923076923076923;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;0.7962822914123535;0.6363636363636364;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;0.9999998807907104;1.0;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.000000238418579;1.0;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;0.6856379508972168;0.625;0
Victim;1.0000001192092896;1.0;0
Victim;1.0;1.0;0
Victim;1.0;1.0;0
Victim;0.9999999403953552;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.0;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;1.0000001192092896;1.0;0
Victim;0.9999999403953552;1.0;0
Perpetrator;0.22675466537475586;0.18181818181818177;0
Perpetrator;1.0;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;0.1387813240289688;0.2222222222222222;0
Perpetrator;0.7651475071907043;0.6666666666666667;0
Perpetrator;1.0;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;0.1733679622411728;0.2857142857142857;0
Perpetrator;1.0;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;1.000000238418579;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;0.9300441145896912;0.923076923076923;0
Perpetrator;0.17804236710071564;0.33333333333333337;0
Perpetrator;0.9999999403953552;1.0;0
Perpetrator;0.572191596031189;0.5714285714285714;0
Perpetrator;1.0;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;0.9999998807907104;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;0.2435798943042755;0.21052631578947367;0
Perpetrator;0.272733211517334;0.2962962962962963;0
Perpetrator;1.0;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;0.24858330190181732;0.23529411764705888;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;1.0;1.0;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;0.19178694486618042;0.42105263157894735;0
Perpetrator;1.0000001192092896;1.0;0
Perpetrator;0.7961220145225525;0.7058823529411764;0
Perpetrator;1.0;1.0;0
Mode of Demise;0.48004788160324097;0.30000000000000004;0
Mode of Demise;0.2870105504989624;0.19047619047619047;0
Mode of Demise;0.1704033464193344;0.2142857142857143;0
Mode of Demise;0.2888641059398651;0.4285714285714286;0
Mode of Demise;0.08804412186145782;0.36363636363636365;0
Mode of Demise;0.6726751923561096;0.5882352941176471;0
Mode of Demise;1.0000001192092896;1.0;0
Mode of Demise;0.16114471852779388;0.3571428571428571;0
Mode of Demise;0.3869515061378479;0.125;0
Mode of Demise;0.3186642825603485;0.17142857142857137;0
Mode of Demise;0.9999999403953552;1.0;0
Mode of Demise;0.43598899245262146;0.0;0
Mode of Demise;0.6158313155174255;0.5333333333333333;0
Mode of Demise;0.5177680850028992;0.3529411764705882;0
Mode of Demise;0.7055266499519348;0.5161290322580645;0
Mode of Demise;0.23353955149650574;0.2857142857142857;0
Mode of Demise;0.15444253385066986;0.27586206896551724;0
Mode of Demise;1.0;1.0;0
Mode of Demise;0.5850058197975159;0.4;0
Mode of Demise;0.17039676010608673;0.38095238095238093;0
Mode of Demise;0.330221027135849;0.4705882352941176;0
Mode of Demise;0.11957387626171112;0.16666666666666663;0
Mode of Demise;0.1056436225771904;0.2162162162162162;0
Mode of Demise;0.24479940533638;0.18181818181818177;0
Mode of Demise;0.19887852668762207;0.13043478260869568;0
Mode of Demise;0.39324435591697693;0.15384615384615385;0
Mode of Demise;0.43598899245262146;0.0;0
Mode of Demise;0.4454314410686493;0.3125;0
Mode of Demise;0.22031262516975403;0.17391304347826086;0
Mode of Demise;0.23519515991210938;0.1081081081081081;0
Mode of Demise;0.23388925194740295;0.25;0
Mode of Demise;0.26250284910202026;0.17391304347826086;0
Mode of Demise;0.27938923239707947;0.19999999999999996;0
Mode of Demise;0.9999999403953552;1.0;0
Mode of Demise;0.4502979516983032;0.11111111111111116;0
Mode of Demise;1.0000001192092896;1.0;0
Mode of Demise;1.0000001192092896;1.0;0
Mode of Demise;0.30271777510643005;0.3783783783783784;0
Mode of Demise;1.0;1.0;0
Mode of Demise;0.3910467326641083;0.1333333333333333;0
Mode of Demise;0.339847594499588;0.2545454545454545;0
Mode of Demise;0.20949186384677887;0.34782608695652173;0
Mode of Demise;0.11957387626171112;0.16666666666666663;0
