Entity;Cosine;Fuzzy;Human_TP
Victim;1.0;1.0;1
Victim;1.0;1.0;1
Victim;0.9999999403953552;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;0.9999999403953552;1.0;1
Victim;1.0;1.0;1
Victim;0.9486454725265503;0.8571428571428572;1
Victim;0.9999999403953552;1.0;1
Victim;0.6151244044303894;0.6451612903225806;1
Victim;0.614233672618866;0.4761904761904761;1
Victim;0.9999999403953552;1.0;0
Victim;0.9999999403953552;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;0.9999999403953552;1.0;1
Victim;1.0;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;0.9999999403953552;1.0;1
Victim;1.0;1.0;1
Victim;0.8403400182723999;0.8333333333333335;1
Victim;1.0000001192092896;1.0;1
Victim;0.9999999403953552;1.0;1
Victim;0.9999999403953552;1.0;1
Victim;0.8977566361427307;0.8571428571428572;1
Victim;0.9073321223258972;0.9166666666666665;1
Victim;0.5819697380065918;0.7777777777777779;1
Victim;0.8397646546363831;0.875;1
Victim;0.8305420875549316;0.5263157894736843;1
Victim;1.0000001192092896;1.0;1
Victim;0.9999999403953552;1.0;1
Victim;1.0;1.0;1
Victim;1.0;1.0;1
Victim;1.0;1.0;1
Victim;1.0;1.0;1
Victim;0.8109970092773438;0.875;1
Victim;0.0979253500699997;0.07999999999999996;1
Victim;0.9999999403953552;1.0;1
Victim;0.7115970849990845;0.5294117647058824;1
Victim;1.0;1.0;1
Victim;1.0;1.0;1
Victim;1.0;1.0;1
Victim;0.9999999403953552;1.0;1
Victim;0.20224615931510925;0.11111111111111116;1
Victim;0.24059568345546722;0.2857142857142857;1
Victim;1.0;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;1.0;1.0;1
Victim;1.0;1.0;1
Victim;1.0;1.0;1
Victim;1.0;1.0;1
Victim;0.9824492335319519;0.967741935483871;1
Victim;0.21927663683891296;0.2222222222222222;1
Victim;1.0;1.0;1
Victim;1.0;1.0;1
Victim;0.9999999403953552;1.0;1
Victim;1.0;1.0;1
Victim;0.9999999403953552;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;0.34220483899116516;0.21052631578947367;1
Victim;1.0;1.0;1
Victim;0.20038959383964539;0.3529411764705882;1
Victim;0.633942723274231;0.5833333333333333;1
Victim;0.5038392543792725;0.5714285714285714;1
Victim;1.000000238418579;1.0;1
Victim;1.0;1.0;1
Victim;1.0;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;1.0;1.0;1
Victim;0.9999998807907104;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;1.0;1.0;1
Victim;1.0;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;1.0;1.0;1
Victim;1.0;1.0;1
Victim;0.11112045496702194;0.3157894736842105;1
Victim;0.46764349937438965;0.2666666666666667;1
Victim;1.0000001192092896;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;0.8718016743659973;0.782608695652174;1
Victim;0.3113628029823303;0.3076923076923077;1
Victim;1.0000001192092896;1.0;1
Victim;1.0;1.0;1
Victim;1.0000001192092896;1.0;1
Victim;0.22946861386299133;0.2222222222222222;1
Victim;0.9999999403953552;1.0;1
Victim;1.0;1.0;1
Victim;0.6255331039428711;0.36363636363636365;1
Victim;0.850207507610321;0.5925925925925926;1
Victim;1.0;1.0;1
Victim;1.0;1.0;1
Victim;1.0;1.0;1
Victim;1.0;1.0;1
Victim;1.0000001192092896;1.0;1
Perpetrator;1.0000001192092896;1.0;1
Perpetrator;1.0;1.0;1
Perpetrator;1.0000001192092896;1.0;1
Perpetrator;1.0;1.0;1
Perpetrator;1.0;1.0;1
Perpetrator;1.0;1.0;1
Perpetrator;1.0;1.0;1
Perpetrator;1.0000001192092896;1.0;1
Perpetrator;0.053300101310014725;0.17391304347826086;1
Perpetrator;1.0000001192092896;1.0;1
Perpetrator;0.9300441145896912;0.923076923076923;1
Perpetrator;0.9999999403953552;1.0;1
Perpetrator;1.0000001192092896;1.0;1
Perpetrator;1.0;1.0;1
Perpetrator;1.0;1.0;1
Perpetrator;1.0;1.0;1
Perpetrator;0.7236526012420654;0.8235294117647058;1
Perpetrator;0.9999998807907104;1.0;1
Perpetrator;1.0;1.0;1
Perpetrator;1.0;1.0;1
Perpetrator;0.19084785878658295;0.10526315789473684;1
Perpetrator;0.19084785878658295;0.10526315789473684;1
Perpetrator;1.0000001192092896;1.0;1
